Area_sqft,Property_Type,Year_Built,Distance_to_City_Center_km,Bedrooms,Bathrooms,Floor_Number,Price_INR
714,0.0,2018,24.832450438089634,1,1,12,2879984
5021,0.0,2014,5.220305888693006,6,5,18,33631885
1338,0.0,2011,17.240009657256977,1,1,7,4759317
3334,0.0,2023,29.420307635228774,5,4,8,39564291
3109,1.0,2012,26.45008941561348,3,3,2,27031135
2937,0.0,2015,22.02759471144638,3,3,12,30713678
2532,0.0,2021,11.313167099599536,4,5,8,10794994
1809,0.0,2025,13.86772496609602,3,3,17,13457987
3614,1.0,2012,10.285052165718351,4,5,3,20021975
5825,1.0,2022,23.879994276425467,6,5,1,106228134
3199,0.0,2020,40.0037062647873,3,2,19,19457729
5198,0.0,2010,38.00654160198156,6,6,20,26782769
2407,0.0,2014,36.09362337693753,3,4,8,14192114
5426,0.0,2022,13.130715759984135,6,6,13,40328519
5513,0.5,2019,21.471512282612853,6,5,1,27455360
1255,0.0,2020,17.92842210139416,2,3,20,8683418
425,1.0,2016,23.944097705717972,1,1,1,4119525
3813,0.0,2020,20.303885996290617,5,4,14,16339018
2218,0.0,2020,20.830408383723896,2,3,8,8318509
674,0.5,2025,3.5383146203855604,1,1,1,4194717
4020,0.0,2014,9.455117698098427,5,5,0,26994629
1335,1.0,2010,17.222973206520418,2,3,0,11515977
4230,0.0,2024,10.899029542609165,6,6,2,35489204
3599,0.0,2011,39.45464665405003,5,4,8,19139239
3066,0.0,2011,40.634379560958806,3,4,11,9486884
1307,1.0,2021,31.249526283746942,1,2,3,7752043
3387,1.0,2019,42.93010600399953,5,6,1,30253756
5343,1.0,2020,5.374605414128868,6,5,2,35343573
4927,1.0,2013,15.923781579395744,6,5,3,48276442
4206,0.0,2013,44.30979371446586,5,4,6,35165930
2270,0.0,2010,29.502410699905585,3,3,16,12729312
2910,0.5,2011,43.003646973454984,3,2,3,11466125
2223,1.0,2023,9.907860951385564,2,2,0,15141415
655,0.0,2011,20.627454331770533,1,2,5,4028789
5761,0.0,2020,11.97768303533927,6,5,1,24485280
3320,0.0,2010,40.8084481434615,4,4,18,9967353
1056,0.5,2014,28.98494975270098,1,2,3,12869768
2951,0.5,2024,30.739030652325507,4,5,0,14740777
3039,0.0,2025,27.382617406645576,3,4,15,23280128
4294,0.5,2014,35.78308196556133,5,5,1,18100796
4606,1.0,2014,23.169108882626006,5,6,1,25387039
3210,1.0,2021,39.11483792458372,4,5,1,50704217
1691,0.0,2015,2.3479025974551053,3,2,16,6712493
3324,0.5,2022,36.047704417082805,4,3,0,43856870
4034,0.0,2020,1.2865915855246035,5,6,15,48726237
447,0.0,2014,15.18525005581293,1,2,14,2847249
3168,0.0,2023,20.635801502627405,3,3,11,13098585
1913,0.0,2019,25.12705964781095,3,3,18,7776002
5624,0.0,2016,40.71470718942104,6,6,3,18310298
469,0.0,2018,40.54154055578116,1,1,7,1709366
4102,0.0,2018,37.04850028091869,6,5,19,40935077
5353,0.0,2019,44.27363908885521,6,6,3,30734805
4496,1.0,2010,13.770613781555559,6,6,0,23317734
4383,0.0,2015,33.39082579145527,5,6,7,15112136
3261,0.0,2016,3.3277784872957765,5,5,15,38998761
5495,0.0,2018,14.717446319784244,6,5,15,22732694
5310,0.0,2019,14.913104998765796,6,5,5,60455855
5565,1.0,2020,12.12680005877548,6,6,1,37217334
4575,0.0,2021,43.94854329102784,5,5,13,27221484
2870,0.5,2014,42.53462287570332,3,2,0,12168693
4972,0.0,2011,17.9951782981869,6,6,11,17229816
1985,0.0,2019,17.02698067018318,3,4,5,14139554
1833,0.5,2017,22.188056713624093,2,2,3,15188650
2413,0.5,2010,19.525302848153252,4,3,0,18061514
1840,0.5,2016,13.939430005604056,2,1,1,9226287
762,0.0,2022,12.219378851803361,1,1,13,9233100
1699,0.5,2021,41.912407719248534,2,1,2,12672263
1652,0.0,2013,9.426739853144525,3,3,10,6415445
732,0.0,2019,18.197421048766273,1,1,11,3037764
5079,0.0,2015,31.271946733014655,6,6,8,17450277
3937,0.0,2024,43.806087706599804,4,4,14,14472596
3452,0.5,2024,32.07994169772695,5,5,0,47801346
1080,0.0,2017,24.69426058027477,2,1,8,4063637
5901,0.5,2024,21.12901585198262,6,5,1,88569604
2714,0.5,2020,29.19525397403363,3,4,2,37328352
1990,0.0,2012,31.045743225483175,2,3,7,11183969
3701,0.0,2011,44.683026082247295,4,4,13,19431095
1402,0.5,2017,16.045565144121486,1,1,0,11841521
5054,0.0,2015,9.953434350261544,6,6,16,33987115
4573,0.0,2020,19.420967423877805,5,4,7,51575253
3319,0.0,2015,11.457255810075688,5,6,0,13014333
1217,1.0,2017,2.5533588621944063,1,2,1,21901794
5360,0.0,2014,43.544728059330424,6,6,5,44868116
2308,0.0,2020,3.218558580378052,2,2,13,17636510
760,0.5,2014,21.924788838704288,1,2,0,3372563
460,0.0,2016,21.768425626630805,1,1,20,2931647
4502,0.0,2015,8.74980482041394,6,5,14,17916992
1694,1.0,2012,26.199356514373633,2,3,0,8920985
3294,1.0,2023,37.186391489851964,5,4,2,51293517
5016,0.5,2025,39.498263765264795,6,6,1,70948796
612,0.0,2013,16.780674154557467,1,1,4,3916722
1588,0.0,2011,9.14142533851165,1,1,8,9969977
630,0.0,2017,23.05985097708227,1,1,2,6879560
1067,0.0,2015,5.918432414953385,2,1,15,4411744
2811,0.0,2023,38.33669252601526,4,3,17,29789738
2462,0.0,2025,20.98241584852208,3,2,6,10853839
3589,0.5,2016,40.0926487638592,5,5,1,25864847
4583,0.5,2014,2.176439976888607,6,6,2,22452716
1150,0.0,2016,38.143137353780546,1,2,0,3877489
2674,0.0,2013,12.05263167798055,3,4,20,16427432
4297,0.0,2019,43.01977072738183,5,6,4,14959586
4126,0.0,2024,3.9331777221762603,5,6,15,54125715
1667,1.0,2013,37.81530298814915,3,3,1,8397572
820,0.0,2022,24.256824939405863,2,1,20,9001919
4497,0.5,2020,9.137044941497011,6,5,1,65570819
4926,0.0,2011,19.688368600115016,6,6,1,28202685
1783,0.5,2023,14.006605676204307,3,4,3,17341547
5131,0.0,2023,11.103329204204949,6,6,14,39290954
5419,0.0,2017,28.161653160711527,6,5,15,20466242
4308,1.0,2016,30.555480287970184,6,6,3,63494180
5990,0.0,2013,5.237670979664971,6,5,4,39319458
4054,0.0,2012,32.77447016274778,6,5,3,22332722
5075,0.0,2010,21.993879501596137,6,6,20,29410472
546,0.0,2022,24.08894039973194,1,2,5,6446694
5783,0.5,2014,33.59552109168456,6,5,1,42197894
4253,1.0,2015,19.71570215934286,5,4,1,24438538
3285,0.0,2012,26.91296487933065,5,5,10,30702597
5241,0.5,2020,23.33021661859761,6,6,1,27539135
4284,0.0,2025,5.783956939902937,6,6,20,21296764
1753,0.0,2019,19.532836688898122,3,4,14,12368596
5573,1.0,2023,37.70821275157168,6,6,1,93881058
4284,0.0,2021,1.8346904144073337,6,5,8,19331375
1170,0.0,2018,1.9952401795312562,1,1,5,8647758
2523,0.0,2023,41.84984776080953,4,4,4,17331731
2739,0.0,2019,36.996919268769304,4,5,14,17266005
3861,0.0,2019,0.6572962339443815,5,4,17,17685736
5467,0.0,2018,42.0872289965346,6,5,9,33506921
2173,0.0,2015,13.749639995281086,3,2,2,14806190
3076,0.0,2014,20.546559712789833,4,3,3,20029485
4536,0.0,2024,10.974060508961905,6,6,10,35544610
2140,0.0,2011,8.370840449747977,2,1,17,21462717
4941,0.0,2025,5.964653424916418,6,6,0,23741672
792,1.0,2015,31.510546062738626,1,1,3,7099344
5859,1.0,2014,1.125485532758008,6,6,2,102798732
2073,0.0,2021,17.805786266727864,2,1,2,24693792
440,0.0,2012,20.724007583511533,1,2,14,4314042
3370,1.0,2021,13.534881668293517,5,6,3,36249807
5523,0.0,2020,11.63714295869486,6,5,8,67768658
2457,0.0,2019,27.847124544878742,3,2,11,27111944
960,0.0,2012,37.35835635711979,2,3,7,8700564
1314,0.5,2025,23.000357543113896,1,1,3,6920349
5593,0.5,2010,32.17425937545637,6,5,1,22752894
2495,0.0,2018,33.03671070603709,3,4,5,14925362
3595,1.0,2013,40.87696865062504,4,4,0,47926984
1574,0.0,2018,33.143928145327564,1,2,18,5595739
2035,0.0,2013,12.555614179421354,2,2,6,7629976
4945,0.0,2014,8.947610407169735,6,5,15,51623065
5282,0.5,2014,40.910523884618875,6,6,3,37734728
3085,0.0,2013,34.61436720925719,3,3,3,17229968
4162,0.5,2013,28.32772700557713,5,5,0,31010178
2714,0.5,2016,42.6959828980386,4,3,1,19565982
3730,0.5,2025,30.45319336430107,4,3,0,19164482
4235,0.0,2021,28.769595712121163,5,5,16,27592648
2892,1.0,2016,39.16586453819392,3,4,0,15128434
4973,0.5,2015,35.576947852952756,6,6,0,21184769
5664,1.0,2023,13.681802431766796,6,6,1,59753082
3032,0.5,2024,22.725261284293754,3,4,1,27377953
2015,0.0,2012,29.768715535010358,3,2,13,7115571
1431,0.5,2015,10.99473829771613,1,2,0,11852546
1592,0.0,2023,28.946614112637235,1,1,7,18478049
5417,0.0,2018,33.31666228385281,6,6,5,19584975
5245,0.5,2012,12.280866313773922,6,6,1,25290616
2599,0.5,2020,12.504689208884999,4,3,3,14463390
5853,0.0,2016,44.70490267839046,6,6,17,55488266
780,0.0,2020,16.776717127874228,1,1,7,5606241
3432,0.0,2014,1.7673585610056137,5,4,3,23211989
4239,0.5,2025,8.065925234695268,6,6,3,40374969
5973,0.0,2016,34.052410602506164,6,6,7,35875498
1750,0.0,2022,30.48317471406066,3,3,11,6983664
1853,0.5,2020,37.64967617628891,2,3,2,13664412
5086,0.0,2011,29.79144448051291,6,6,10,28900179
3531,1.0,2012,27.541804311588177,5,5,3,49235369
1551,0.0,2011,32.36549738793338,1,2,8,5080789
1806,0.0,2019,40.59958873517146,3,2,2,11363442
1593,0.0,2016,32.57839156510255,2,2,2,5789169
951,0.0,2018,5.270212334701778,2,1,1,4188304
1450,0.0,2021,35.91101719559985,1,2,1,9202581
2452,0.5,2024,44.2454811783954,4,5,3,11977301
5452,0.0,2012,0.6249826594624514,6,6,8,21423129
3779,0.0,2020,22.382611521589904,4,5,16,42018123
2166,1.0,2020,2.116646907111071,3,2,1,24346260
5903,0.0,2021,43.004298280795865,6,6,5,21313548
652,1.0,2025,43.153194937026555,1,1,0,3738857
5483,0.0,2016,28.53396369874823,6,6,10,55651466
578,1.0,2019,23.03376349257887,1,2,2,5698386
5902,1.0,2016,1.9952089757374762,6,5,0,37463628
656,1.0,2012,43.50584378601372,1,1,0,2998416
5985,0.0,2020,43.71809434780216,6,6,10,20705865
4315,0.0,2021,33.573696350784324,5,4,2,16804979
5252,1.0,2014,1.786853946665358,6,6,1,31339816
3136,0.0,2021,35.92577063733274,3,2,12,12536424
1879,0.0,2015,25.50681178077398,3,3,0,6876382
3001,0.0,2021,43.73506748280948,3,3,13,30934894
1567,1.0,2014,30.852912084725336,1,1,2,8259036
4016,0.0,2017,43.037943896427244,6,6,3,13964487
3042,0.0,2018,5.137379725853272,3,4,11,12582291
4072,0.0,2021,34.13514547944539,5,5,12,16097086
3439,0.0,2025,39.781233983308496,5,4,1,12828782
3782,0.0,2021,28.800009768501596,4,4,2,15234983
1147,0.0,2015,24.58637576701965,2,3,10,4082738
3160,0.0,2020,34.990931192002634,4,5,1,34327782
3110,1.0,2011,38.54532808349851,3,4,3,25208981
5293,0.0,2011,28.23767270431734,6,5,15,48111968
2892,0.0,2024,33.209597641635014,3,4,13,20694720
495,0.0,2025,18.295789908867704,1,1,7,3624051
4839,0.0,2013,15.98568408386016,6,5,16,30916447
5210,0.5,2019,9.57957160113422,6,5,0,81241824
643,0.0,2012,28.31778748770002,1,1,18,3792913
4108,0.5,2016,36.8945080344803,5,5,3,18459991
937,0.0,2021,30.025567016381302,2,2,4,3697786
3866,1.0,2021,17.962742818317974,4,3,3,38742638
4771,0.0,2013,44.43163855520289,5,4,2,25847094
2235,0.0,2012,0.7746900431670983,3,4,0,14301364
4257,0.0,2011,14.290100480861703,6,5,19,42880698
4196,0.0,2013,43.584133418245116,5,5,2,22032863
5609,0.5,2024,17.64947359534094,6,6,0,52398982
2077,0.0,2014,28.09671297793417,2,1,2,12501543
1001,0.5,2013,11.166081972592943,2,2,0,4848112
3912,0.0,2019,31.20546764200001,4,3,13,25781842
5029,0.5,2018,29.368370582150913,6,5,1,39385607
4435,0.5,2025,27.962210960302837,6,5,2,40378782
1473,0.0,2010,17.23344679560448,1,2,17,4985951
2035,0.0,2025,43.05673045916563,2,3,13,23038240
671,1.0,2018,29.140619746901262,1,1,2,6311739
4342,0.0,2023,4.631988567968702,6,6,18,21348913
4464,0.0,2024,33.26989386405732,6,5,16,31257549
1906,0.0,2017,14.720000610168425,2,1,9,21092684
5990,0.5,2022,15.191588890161153,6,6,1,92781632
4818,0.5,2018,10.548657136467542,6,5,2,24811637
2211,0.0,2020,29.33476800301478,2,1,15,14894559
592,0.0,2012,43.03371494643083,1,2,16,2959687
907,1.0,2018,36.929400494050945,2,2,1,4807745
1561,0.5,2018,41.62250891211813,1,2,3,7005578
5499,0.0,2011,41.91830309001005,6,6,5,29760009
3922,0.0,2012,0.5687878690871795,4,4,4,15694475
4399,1.0,2017,28.28250047017218,5,5,2,23279572
3940,0.0,2016,41.88892729720984,4,4,1,36238359
4967,0.0,2011,25.037747645251713,6,6,11,29038332
2058,0.0,2023,30.768257312065035,3,3,0,22294755
2535,0.0,2019,19.934617751723625,4,5,15,18648343
4931,1.0,2018,38.40744229756599,6,6,1,73930501
4633,0.0,2011,7.76789045053021,6,5,18,30084557
4203,0.5,2023,4.599292673832322,6,6,2,23984235
4233,1.0,2010,17.082027373961612,5,6,2,38656581
5883,0.0,2018,4.010383905997916,6,5,4,25106631
2265,0.0,2013,6.800714140263618,3,3,13,14642677
4344,1.0,2020,7.5083407773983435,5,4,2,48080415
3373,0.0,2022,0.7202988037682672,4,5,1,15849381
4612,0.5,2024,36.72743017063307,6,6,1,62968691
1246,0.5,2015,40.215870263772416,2,3,0,9377693
5981,0.0,2020,2.283604538894769,6,6,8,43748050
1358,0.5,2014,10.869916084245748,2,2,2,6499756
3303,0.5,2024,15.678399559685772,5,5,2,30329650
5582,1.0,2013,36.0215969606652,6,5,1,25943927
1497,1.0,2013,10.88010682686167,1,1,3,14069914
5993,0.0,2012,18.265963627956502,6,5,19,36991513
3491,0.0,2013,43.832222822422885,4,5,3,19143621
1452,1.0,2013,37.334872862699655,1,2,2,7261471
5681,0.0,2016,4.93503120202309,6,6,12,24221426
3153,0.0,2018,14.719556273332458,3,3,1,21173089
2129,0.5,2024,26.174554983820414,2,3,3,11136188
2391,0.0,2021,30.888414803684586,2,2,4,16233591
5317,0.5,2019,29.186626608875443,6,6,3,70701987
4328,1.0,2013,4.255752690799408,5,4,3,24013918
1697,0.5,2023,44.697906611732826,2,2,2,13307410
2172,0.0,2015,8.64145224276263,3,2,15,9061891
2144,0.0,2015,8.32223522150824,2,2,6,8588333
4781,0.0,2024,11.264085091495746,6,6,5,62178321
1687,0.0,2023,18.77683060209779,2,3,20,13259383
4140,1.0,2024,14.778251459596186,5,4,3,78230406
2274,0.0,2014,23.28510582803565,2,1,2,8305789
5927,0.0,2020,41.027533200877315,6,5,8,21641987
3937,0.5,2014,2.301303203726239,4,3,3,19698701
3097,1.0,2018,17.718406715736926,4,3,0,31911363
1032,0.0,2021,44.36978031609551,1,1,9,6269037
4217,0.5,2011,11.534418174829224,6,6,2,33661393
5061,0.0,2015,36.92383909724387,6,6,0,49270303
4820,0.0,2018,17.943495431638205,6,6,12,33182518
4518,0.0,2023,41.00623088176594,6,6,18,27313552
622,1.0,2012,28.844508687826774,1,1,2,3304081
1238,1.0,2013,40.25076238263371,1,1,1,17719768
5283,0.5,2015,28.744221527938915,6,5,3,24057912
438,0.0,2016,40.1173551085448,1,1,12,1497568
2194,1.0,2023,40.73263749041187,3,2,0,12385563
1170,0.0,2012,13.831397566001003,2,3,20,7265303
3374,0.0,2017,37.82700675187702,4,5,20,11801303
3734,0.5,2018,37.881909491506505,5,4,3,16213284
2832,0.5,2011,31.875697310712884,4,5,0,19768555
5930,0.0,2020,11.23100569636906,6,5,18,43279297
5505,0.0,2016,5.299344575454934,6,6,18,22522094
1104,0.0,2021,28.00225522132012,1,1,6,7280095
5077,0.0,2025,29.599427391717462,6,5,1,58531085
5987,1.0,2016,43.67486360980722,6,6,1,84765487
4150,0.0,2022,18.21807580296845,5,5,10,49012271
4603,1.0,2022,32.66113571462849,5,6,2,77857635
5266,0.0,2025,39.62245559102119,6,5,3,60336370
1610,1.0,2012,36.04749697012997,2,2,0,12846119
1163,0.0,2011,18.490413681819547,1,2,19,10956408
751,0.5,2023,11.156198599277879,1,1,0,11787136
675,0.0,2018,1.9235041490849651,1,1,15,5084200
3955,0.0,2016,34.234905612171765,4,3,12,13484858
682,0.5,2013,17.62288852321576,1,1,1,5468327
4067,1.0,2020,22.83272412010663,5,4,2,70004607
3234,0.0,2021,44.211797897785544,5,5,19,11662056
2118,0.5,2019,0.7127933506559317,2,1,1,11956871
718,0.0,2014,12.760327827854478,1,2,6,4632969
1124,0.5,2016,44.15894442564359,1,1,2,13159195
4963,0.5,2018,22.214304566919353,6,6,0,24624647
2068,1.0,2014,42.22585586582934,2,3,0,16739642
4870,0.0,2024,38.38740455166094,6,5,2,32627597
4387,0.0,2025,32.168521180962145,5,6,6,30481943
4187,0.5,2016,32.261756636968734,6,6,0,18374277
3660,1.0,2010,0.7063356148522864,4,5,1,20371288
3661,0.0,2014,13.725365815956359,4,5,4,14265492
5593,0.0,2020,20.118415138215344,6,6,18,22584329
1924,1.0,2017,23.631312087624572,2,3,2,10892939
2126,0.5,2011,20.25121903871504,2,3,0,15577065
4645,0.0,2017,19.923569284014192,5,5,20,32765257
3563,1.0,2025,38.886281894143195,4,3,0,36962585
5209,0.0,2014,43.647341366728554,6,6,7,28039794
639,0.0,2017,38.19302470198328,1,1,16,3712990
1010,0.5,2011,31.256316774341208,2,3,1,7178415
2239,0.0,2017,33.264980752707636,3,2,5,22990446
4731,0.0,2014,33.31118977547284,5,6,20,27655464
628,1.0,2013,36.08683078650798,1,2,3,8785430
5408,1.0,2022,2.9882204825191168,6,6,2,37161569
1155,0.0,2018,3.8278850094391057,1,2,19,13919075
707,0.0,2021,4.833230803082969,1,1,13,3185304
1708,0.5,2012,41.047666591599516,2,1,0,19283455
3689,0.0,2012,28.16988683593072,4,5,5,20422214
1752,0.0,2017,20.761815281669108,3,3,19,11388147
3650,0.0,2020,34.77543295354523,5,6,13,13226905
3706,0.5,2011,10.294821405059547,4,4,1,27907800
1321,0.0,2023,36.32313414222659,2,2,18,9121618
5744,1.0,2023,15.890665064069285,6,6,1,39782550
1135,0.0,2012,28.73402029684314,1,2,18,6334553
3802,0.0,2022,44.44172565981558,5,6,13,22442666
4524,1.0,2021,3.69858402915382,5,5,1,51402530
4264,0.5,2017,43.10832646058086,5,6,2,17386729
2596,1.0,2018,34.666854012362094,3,3,2,14696006
4499,0.0,2023,20.32164687525448,5,5,18,19303988
3763,0.5,2020,5.06259256185422,5,4,1,56671521
3130,0.0,2024,5.470581730307016,3,2,1,14057197
4204,1.0,2010,26.418220916947547,6,6,1,37247110
4578,0.0,2017,23.882491155767493,5,6,10,31477746
1577,1.0,2024,24.325097600410178,2,3,2,17368176
2227,0.0,2019,12.868593955527038,2,1,20,9137003
5480,0.0,2016,4.5838265207692235,6,5,20,42396340
1318,0.5,2023,36.07507184354982,1,1,2,6277922
3445,0.0,2023,10.368572631489904,4,5,4,26567881
875,0.0,2025,29.219812297227048,2,3,16,6288965
4152,0.5,2025,16.735358256761938,5,5,1,66326172
730,0.0,2011,28.714298272136077,1,1,9,2513791
748,0.0,2023,34.738829415616706,1,1,11,5093813
867,0.0,2010,9.132091660128133,1,2,18,8845322
2151,0.0,2024,1.1107648394646155,3,3,7,18166761
1086,0.0,2016,12.920251909697807,1,1,9,4349466
4664,0.0,2017,43.27694384438656,5,4,17,44175286
2121,0.0,2022,8.648341478352704,3,2,11,10126624
2177,0.0,2010,21.563580122528435,3,2,11,12530454
3657,1.0,2013,17.11599604800937,5,4,1,21356900
1781,0.0,2012,14.274387812574053,3,4,16,6555128
5841,0.5,2014,33.02600314063557,6,6,0,72655521
653,0.0,2024,32.6145933688162,1,1,16,4768823
4656,1.0,2018,35.21589852631651,5,6,1,72066978
5341,0.0,2021,15.593233503443157,6,5,11,40677666
426,0.0,2010,16.48472617429759,1,1,12,1500449
3018,0.0,2012,24.852486521840184,4,5,5,17163833
2803,0.0,2011,0.6686757678160793,3,3,18,29639882
1386,1.0,2010,42.94534222864097,2,1,1,6347439
2013,0.0,2021,10.932963447020962,3,4,12,25172632
3934,0.0,2015,8.170292965456946,5,4,20,27925937
1578,0.0,2015,28.863322085212296,1,1,5,10118401
3146,1.0,2018,38.240626494408346,3,2,1,28380673
1095,0.5,2023,29.066690842707498,1,1,2,15578326
4823,0.5,2020,28.49961123603806,6,5,0,39461475
3776,0.5,2021,22.233275648673427,4,3,3,32710619
2155,1.0,2024,40.135611905150654,3,4,2,21086500
5223,0.5,2017,43.54123016837606,6,6,1,21733190
1056,0.0,2011,26.98925980620904,2,2,16,6038600
4873,0.0,2020,4.010087806111029,6,6,8,21575899
1672,0.0,2018,4.989343675736788,3,4,19,7081379
2819,0.0,2015,19.155772610849702,4,4,12,10809196
4405,0.0,2022,22.404366561738676,6,6,18,32177556
4962,0.0,2018,29.00550845522612,6,5,6,31311060
1424,0.0,2016,44.70427937582603,1,1,12,4885817
2985,0.0,2017,31.997928500393215,4,3,3,19476340
2131,0.0,2019,39.36285539065288,3,4,7,12889977
1027,1.0,2024,42.453050960368245,2,3,3,10320019
2944,0.0,2016,9.207398561754223,3,4,15,19792776
5951,1.0,2023,15.34779948331224,6,6,0,39572064
668,0.0,2017,31.11500442951129,1,2,8,6850911
4454,0.0,2018,29.55606347374538,6,6,17,16914872
3056,0.0,2025,19.333662597778847,3,2,8,23390826
1832,0.0,2015,38.506686476435284,3,3,19,6032645
454,0.0,2022,44.151991065190884,1,1,12,4440907
4295,0.0,2019,18.228715813619267,6,6,13,51473033
4032,0.0,2016,15.959976667055866,6,5,0,26165611
2857,0.5,2011,13.32418465674397,4,4,2,12902903
1792,0.5,2016,25.47619702128319,3,3,1,22718124
4985,0.5,2010,27.744370531317067,6,6,3,35921504
2563,0.0,2020,8.600501870294275,4,3,4,31604513
2193,0.0,2019,13.049560668984668,3,3,1,24589507
2741,0.0,2013,5.871186125045024,3,4,7,29476971
3417,0.0,2019,40.74564592328495,4,5,1,20958499
866,1.0,2023,29.356723836539988,2,1,0,14927238
2912,0.0,2021,25.243044544187104,3,3,2,19727994
4603,0.0,2012,41.608840077655344,5,6,16,40141366
964,0.5,2024,44.23038643014962,2,2,0,4531969
3899,1.0,2022,1.60615506446561,5,4,2,26466108
2830,0.5,2023,35.663051393615774,4,3,3,14139271
3238,0.0,2013,24.477864194105553,4,3,15,20008589
5866,1.0,2021,0.6095127125441774,6,5,2,66947481
4655,0.0,2014,19.61863960287318,5,4,11,30657919
2837,0.5,2025,34.93671994055917,4,3,3,24207707
2194,0.5,2019,33.55484719176329,2,1,1,18568664
3474,0.0,2024,41.76947993437652,5,5,18,13502925
4528,0.0,2025,28.154105441489424,6,6,9,53626253
3379,0.0,2024,10.568110703652524,5,4,11,27776197
1231,0.5,2013,32.81513662183309,1,2,3,8411656
681,1.0,2013,44.165015090637496,1,2,1,3317851
3647,0.0,2017,39.895914754171976,5,6,16,34343745
4057,1.0,2022,0.5942509089117284,5,6,3,27846851
4027,0.0,2011,19.71143257347739,6,5,0,38308109
538,0.0,2010,9.757431206142922,1,2,14,1860039
4948,1.0,2017,22.460100178088197,6,6,0,49097755
1650,0.0,2023,17.93504353668295,2,1,18,12189210
2797,1.0,2025,25.51392060903955,4,3,3,48926760
930,0.0,2021,37.2536233753136,2,2,8,6179819
2133,0.5,2020,29.101786992109822,2,3,1,10392825
1735,0.0,2022,16.426922103942992,3,3,0,7300252
4102,0.0,2016,15.544753996182962,5,4,2,27944554
508,0.5,2021,9.844146053348624,1,1,3,7654715
1122,0.5,2011,23.438891491575063,1,1,3,8218277
898,0.5,2012,36.587486767798616,2,2,3,3586575
2504,0.0,2024,0.5449171090621124,4,5,6,11686296
1518,0.5,2010,32.03048199580388,2,2,3,10481052
5129,1.0,2020,23.06385293214287,6,6,1,32978180
1915,0.0,2015,38.77183535135533,2,2,8,10308447
2592,0.0,2023,23.235254256063456,4,3,13,10892831
3230,1.0,2013,39.60672115949332,4,5,3,14919344
5461,0.0,2017,33.40037845212903,6,6,18,54527240
3917,0.5,2012,22.10753087024358,5,5,1,31072030
2825,0.0,2010,13.782196089501113,3,4,6,16548751
668,0.0,2019,43.861272262852076,1,1,14,2349283
736,0.0,2010,9.802656295338103,1,2,14,2694209
5547,0.5,2015,35.145977461509126,6,6,0,23715380
4224,1.0,2016,30.947760392360358,6,6,0,20947566
5675,0.5,2023,18.770910173341434,6,5,0,53358596
3910,0.0,2017,32.46703470601313,5,4,14,14195714
4224,0.0,2025,6.269982191262189,5,4,8,20477584
1591,1.0,2010,11.226770464349102,1,2,3,8636312
